embedding,cell_type,factor,mean_z_usage,n_cells
logit homo,Vascular cell,F5,0.1258610486984253,7476
logit homo,Vascular cell,F6,0.479544460773468,7476
logit homo,Vascular cell,F7,-1.1613152027130127,7476
logit homo,Vascular cell,F8,0.6144441962242126,7476
logit homo,Vascular cell,F9,-0.666881799697876,7476
logit homo,Vascular cell,F10,-0.3936827778816223,7476
logit homo,Vascular cell,F11,-0.523827314376831,7476
logit homo,Vascular cell,F12,2.0770318508148193,7476
logit homo,Vascular cell,F13,0.7091556191444397,7476
logit homo,Stromal cell,F1,-0.880351722240448,5401
logit homo,Stromal cell,F2,-0.05390307307243347,5401
logit homo,Stromal cell,F3,-0.5636541843414307,5401
logit homo,Stromal cell,F4,-0.7173149585723877,5401
logit homo,Stromal cell,F5,-0.27577415108680725,5401
logit homo,Stromal cell,F6,1.6119383573532104,5401
logit homo,Stromal cell,F7,-1.3409956693649292,5401
logit homo,Stromal cell,F8,0.70657879114151,5401
logit homo,Stromal cell,F9,-0.2950748801231384,5401
logit homo,Stromal cell,F10,0.2018474042415619,5401
logit homo,Stromal cell,F11,0.44669073820114136,5401
logit homo,Stromal cell,F12,-1.5003968477249146,5401
logit homo,Stromal cell,F13,-0.04966722056269646,5401
logit homo,Muscle cell,F1,-0.7154325842857361,4930
logit homo,Muscle cell,F2,-0.5118826031684875,4930
logit homo,Muscle cell,F3,-0.3983583152294159,4930
logit homo,Muscle cell,F4,0.2169959545135498,4930
logit homo,Muscle cell,F5,0.31164807081222534,4930
logit homo,Muscle cell,F6,0.6229374408721924,4930
logit homo,Muscle cell,F7,-1.102399230003357,4930
logit homo,Muscle cell,F8,-0.33154842257499695,4930
logit homo,Muscle cell,F9,-0.4809779226779938,4930
logit homo,Muscle cell,F10,-0.843508243560791,4930
logit homo,Muscle cell,F11,-0.10574895143508911,4930
logit homo,Muscle cell,F12,0.7801241278648376,4930
logit homo,Muscle cell,F13,0.6229281425476074,4930
logit homo,Pancreatic cell,F1,-0.3215760290622711,2194
logit homo,Pancreatic cell,F2,-0.44639649987220764,2194
logit homo,Pancreatic cell,F3,0.2810664176940918,2194
logit homo,Pancreatic cell,F4,-0.2448631227016449,2194
logit homo,Pancreatic cell,F5,1.1288219690322876,2194
logit homo,Pancreatic cell,F6,0.6714122295379639,2194
logit homo,Pancreatic cell,F7,0.3532637357711792,2194
logit homo,Pancreatic cell,F8,0.37490114569664,2194
logit homo,Pancreatic cell,F9,0.6546900272369385,2194
logit homo,Pancreatic cell,F10,0.35556215047836304,2194
logit homo,Pancreatic cell,F11,0.6694607138633728,2194
logit homo,Pancreatic cell,F12,0.01632409542798996,2194
logit homo,Pancreatic cell,F13,0.4884754717350006,2194
logit homo,Intestinal cell,F1,-0.670720636844635,1450
logit homo,Intestinal cell,F2,-0.8490071892738342,1450
logit homo,Intestinal cell,F3,0.10735390335321426,1450
logit homo,Intestinal cell,F4,-0.6040195226669312,1450
logit homo,Intestinal cell,F5,0.0963255912065506,1450
logit homo,Intestinal cell,F6,0.47480568289756775,1450
logit homo,Intestinal cell,F7,1.7529306411743164,1450
logit homo,Intestinal cell,F8,1.738767147064209,1450
logit homo,Intestinal cell,F9,1.7736129760742188,1450
logit homo,Intestinal cell,F10,0.6137853860855103,1450
logit homo,Intestinal cell,F11,0.7013440728187561,1450
logit homo,Intestinal cell,F12,1.0638381242752075,1450
logit homo,Intestinal cell,F13,0.37581849098205566,1450
logit homo,Liver cell,F1,-0.3893466293811798,723
logit homo,Liver cell,F2,-0.9408299922943115,723
logit homo,Liver cell,F3,-0.1917698085308075,723
logit homo,Liver cell,F4,-0.8890867233276367,723
logit homo,Liver cell,F5,0.012279444374144077,723
logit homo,Liver cell,F6,-0.008116727694869041,723
logit homo,Liver cell,F7,0.20520783960819244,723
logit homo,Liver cell,F8,1.3283576965332031,723
logit homo,Liver cell,F9,0.8364583849906921,723
logit homo,Liver cell,F10,0.15106384456157684,723
logit homo,Liver cell,F11,0.8410705327987671,723
logit homo,Liver cell,F12,0.3998134136199951,723
logit homo,Liver cell,F13,1.2627613544464111,723
logit homo,Cardiac cell,F1,-0.8919069766998291,579
logit homo,Cardiac cell,F2,-0.03605423867702484,579
logit homo,Cardiac cell,F3,-0.35773685574531555,579
logit homo,Cardiac cell,F4,0.4136194586753845,579
logit homo,Cardiac cell,F5,0.06635431945323944,579
logit homo,Cardiac cell,F6,1.0907189846038818,579
logit homo,Cardiac cell,F7,-1.2760767936706543,579
logit homo,Cardiac cell,F8,0.4885365068912506,579
logit homo,Cardiac cell,F9,-0.5318167209625244,579
logit homo,Cardiac cell,F10,-0.33248600363731384,579
logit homo,Cardiac cell,F11,-0.31123149394989014,579
logit homo,Cardiac cell,F12,0.5172199010848999,579
logit homo,Cardiac cell,F13,0.20762097835540771,579
logit homo,Bladder cell,F1,-0.933147132396698,521
logit homo,Bladder cell,F2,-0.02173253707587719,521
logit homo,Bladder cell,F3,-0.4395030438899994,521
logit homo,Bladder cell,F4,-0.651767909526825,521
logit homo,Bladder cell,F5,0.22987224161624908,521
logit homo,Bladder cell,F6,1.9943255186080933,521
logit homo,Bladder cell,F7,-0.8946664929389954,521
logit homo,Bladder cell,F8,0.3692256212234497,521
logit homo,Bladder cell,F9,-0.5392167568206787,521
logit homo,Bladder cell,F10,0.1568567305803299,521
logit homo,Bladder cell,F11,-0.4011552631855011,521
logit homo,Bladder cell,F12,-1.3062283992767334,521
logit homo,Bladder cell,F13,-0.2476203590631485,521
logit homo,Secretory cell,F1,-0.8655708432197571,309
logit homo,Secretory cell,F2,0.2375221848487854,309
logit homo,Secretory cell,F3,0.5690011382102966,309
logit homo,Secretory cell,F4,-0.6177804470062256,309
logit homo,Secretory cell,F5,0.08993514627218246,309
logit homo,Secretory cell,F6,1.4188436269760132,309
logit homo,Secretory cell,F7,2.788844585418701,309
logit homo,Secretory cell,F8,2.2345833778381348,309
logit homo,Secretory cell,F9,1.991441011428833,309
logit homo,Secretory cell,F10,1.2424967288970947,309
logit homo,Secretory cell,F11,0.9175447821617126,309
logit homo,Secretory cell,F12,1.3562887907028198,309
logit homo,Secretory cell,F13,-0.668296217918396,309
logit homo,Lung cell,F1,-0.6975716948509216,261
logit homo,Lung cell,F2,-0.7291274666786194,261
logit homo,Lung cell,F3,0.08979880064725876,261
logit homo,Lung cell,F4,-0.38070645928382874,261
logit homo,Lung cell,F5,0.200592041015625,261
logit homo,Lung cell,F6,0.7959465384483337,261
logit homo,Lung cell,F7,0.37503620982170105,261
logit homo,Lung cell,F8,-0.05839594081044197,261
logit homo,Lung cell,F9,0.6404542326927185,261
logit homo,Lung cell,F10,0.03132829815149307,261
logit homo,Lung cell,F11,0.04877780005335808,261
logit homo,Lung cell,F12,0.4607486426830292,261
logit homo,Lung cell,F13,0.2711116075515747,261
logit homo,Fenestrated cell,F1,-0.8481798768043518,239
logit homo,Fenestrated cell,F2,0.22548982501029968,239
logit homo,Fenestrated cell,F3,-0.4977229833602905,239
logit homo,Fenestrated cell,F4,1.0211488008499146,239
logit homo,Fenestrated cell,F5,0.13220931589603424,239
logit homo,Fenestrated cell,F6,0.5101534724235535,239
logit homo,Fenestrated cell,F7,-1.2955467700958252,239
logit homo,Fenestrated cell,F8,0.49486884474754333,239
logit homo,Fenestrated cell,F9,-0.7258684635162354,239
logit homo,Fenestrated cell,F10,-0.2563231289386749,239
logit homo,Fenestrated cell,F11,-0.6602139472961426,239
logit homo,Fenestrated cell,F12,2.1850831508636475,239
logit homo,Fenestrated cell,F13,0.5422086119651794,239
logit homo,Kidney cell,F1,-0.3761748969554901,217
logit homo,Kidney cell,F2,-0.5628849267959595,217
logit homo,Kidney cell,F3,-0.06784495711326599,217
logit homo,Kidney cell,F4,-0.535193681716919,217
logit homo,Kidney cell,F5,0.18172653019428253,217
logit homo,Kidney cell,F6,0.12600496411323547,217
logit homo,Kidney cell,F7,-0.1640068143606186,217
logit homo,Kidney cell,F8,0.15463533997535706,217
logit homo,Kidney cell,F9,0.3902319669723511,217
logit homo,Kidney cell,F10,0.18849016726016998,217
logit homo,Kidney cell,F11,0.43395212292671204,217
logit homo,Kidney cell,F12,0.43831372261047363,217
logit homo,Kidney cell,F13,1.3211052417755127,217
logit homo,Neuroepithelial cell,F1,-0.09293420612812042,117
logit homo,Neuroepithelial cell,F2,-0.6078053712844849,117
logit homo,Neuroepithelial cell,F3,-0.2548023760318756,117
logit homo,Neuroepithelial cell,F4,-0.572231113910675,117
logit homo,Neuroepithelial cell,F5,0.16921097040176392,117
logit homo,Neuroepithelial cell,F6,-0.018862349912524223,117
logit homo,Neuroepithelial cell,F7,-0.17972292006015778,117
logit homo,Neuroepithelial cell,F8,-0.615199863910675,117
logit homo,Neuroepithelial cell,F9,0.020563911646604538,117
logit homo,Neuroepithelial cell,F10,-0.017416391521692276,117
logit homo,Neuroepithelial cell,F11,0.1683087944984436,117
logit homo,Neuroepithelial cell,F12,0.2114046812057495,117
logit homo,Neuroepithelial cell,F13,2.0639522075653076,117
PSI homo,Neuron,F1,1.1992104053497314,53205
PSI homo,Neuron,F2,0.1025494784116745,53205
PSI homo,Neuron,F3,0.15471017360687256,53205
PSI homo,Neuron,F4,0.0005070331390015781,53205
PSI homo,Neuron,F5,0.03547855094075203,53205
PSI homo,Neuron,F6,-0.14555244147777557,53205
PSI homo,Neuron,F7,-1.0916039943695068,53205
PSI homo,Immune cell,F1,-0.6872055530548096,26315
PSI homo,Immune cell,F2,-0.0986202135682106,26315
PSI homo,Immune cell,F3,-0.9495810270309448,26315
PSI homo,Immune cell,F4,-0.33736902475357056,26315
PSI homo,Immune cell,F5,0.5137447118759155,26315
PSI homo,Immune cell,F6,-0.34769171476364136,26315
PSI homo,Immune cell,F7,0.8982483148574829,26315
PSI homo,Glial cell,F1,-0.5121103525161743,15127
PSI homo,Glial cell,F2,1.2006953954696655,15127
PSI homo,Glial cell,F3,-0.7983976006507874,15127
PSI homo,Glial cell,F4,-0.5980237126350403,15127
PSI homo,Glial cell,F5,-0.6833626627922058,15127
PSI homo,Glial cell,F6,-0.19287985563278198,15127
PSI homo,Glial cell,F7,0.689521849155426,15127
PSI homo,Epithelial cell,F1,-0.846623957157135,14590
PSI homo,Epithelial cell,F2,-0.9921043515205383,14590
PSI homo,Epithelial cell,F3,0.7845878005027771,14590
PSI homo,Epithelial cell,F4,0.387615829706192,14590
PSI homo,Epithelial cell,F5,1.025973916053772,14590
PSI homo,Epithelial cell,F6,0.5781055688858032,14590
PSI homo,Epithelial cell,F7,0.42659232020378113,14590
PSI homo,Stem cell,F1,-0.9803717732429504,8661
PSI homo,Stem cell,F2,0.5148656964302063,8661
PSI homo,Stem cell,F3,0.7669222354888916,8661
PSI homo,Stem cell,F4,0.26106879115104675,8661
PSI homo,Stem cell,F5,0.020364949479699135,8661
PSI homo,Stem cell,F6,0.6939588189125061,8661
PSI homo,Stem cell,F7,0.17232057452201843,8661
PSI homo,Vascular cell,F1,-0.6508749127388,7476
PSI homo,Vascular cell,F2,-0.6223320364952087,7476
PSI homo,Vascular cell,F3,-0.0034183806274086237,7476
PSI homo,Vascular cell,F4,0.3500182628631592,7476
PSI homo,Vascular cell,F5,-1.0963361263275146,7476
PSI homo,Vascular cell,F6,0.014196639880537987,7476
PSI homo,Vascular cell,F7,0.865214467048645,7476
PSI homo,Stromal cell,F1,-0.9442389607429504,5401
PSI homo,Stromal cell,F2,0.08987899124622345,5401
PSI homo,Stromal cell,F3,1.0526988506317139,5401
PSI homo,Stromal cell,F4,0.7896820306777954,5401
PSI homo,Stromal cell,F5,-1.7306859493255615,5401
PSI homo,Stromal cell,F6,0.5969682931900024,5401
PSI homo,Stromal cell,F7,0.3877836763858795,5401
PSI homo,Muscle cell,F1,-0.6722900867462158,4930
PSI homo,Muscle cell,F2,-0.6994040608406067,4930
PSI homo,Muscle cell,F3,0.20225957036018372,4930
PSI homo,Muscle cell,F4,0.3725232481956482,4930
PSI homo,Muscle cell,F5,-1.011511206626892,4930
PSI homo,Muscle cell,F6,-0.028378525748848915,4930
PSI homo,Muscle cell,F7,0.8158121705055237,4930
PSI homo,Pancreatic cell,F1,-0.35965588688850403,2194
PSI homo,Pancreatic cell,F2,-0.2959841191768646,2194
PSI homo,Pancreatic cell,F3,0.6437815427780151,2194
PSI homo,Pancreatic cell,F4,0.09992622584104538,2194
PSI homo,Pancreatic cell,F5,0.2836070656776428,2194
PSI homo,Pancreatic cell,F6,0.16550643742084503,2194
PSI homo,Pancreatic cell,F7,0.5015237331390381,2194
PSI homo,Intestinal cell,F1,-0.720952570438385,1450
PSI homo,Intestinal cell,F2,-0.8834097981452942,1450
PSI homo,Intestinal cell,F3,0.7023489475250244,1450
PSI homo,Intestinal cell,F4,0.06425367295742035,1450
PSI homo,Intestinal cell,F5,1.779653787612915,1450
PSI homo,Intestinal cell,F6,0.4607347846031189,1450
PSI homo,Intestinal cell,F7,0.47719064354896545,1450
PSI homo,Liver cell,F1,-0.31816333532333374,723
PSI homo,Liver cell,F2,-0.9627746939659119,723
PSI homo,Liver cell,F3,0.21336820721626282,723
PSI homo,Liver cell,F4,0.13567963242530823,723
PSI homo,Liver cell,F5,0.21665909886360168,723
PSI homo,Liver cell,F6,-0.20751556754112244,723
PSI homo,Liver cell,F7,1.1125779151916504,723
PSI homo,Cardiac cell,F1,-0.8552113771438599,579
PSI homo,Cardiac cell,F2,-0.24216191470623016,579
PSI homo,Cardiac cell,F3,0.46632346510887146,579
PSI homo,Cardiac cell,F4,0.41047272086143494,579
PSI homo,Cardiac cell,F5,-1.3184748888015747,579
PSI homo,Cardiac cell,F6,0.2573927938938141,579
PSI homo,Cardiac cell,F7,0.6020604968070984,579
PSI homo,Bladder cell,F1,-1.0854144096374512,521
PSI homo,Bladder cell,F2,0.061658963561058044,521
PSI homo,Bladder cell,F3,1.4835785627365112,521
PSI homo,Bladder cell,F4,0.9261119365692139,521
PSI homo,Bladder cell,F5,-1.5109374523162842,521
PSI homo,Bladder cell,F6,0.9371286630630493,521
PSI homo,Bladder cell,F7,0.14805902540683746,521
PSI homo,Secretory cell,F1,-0.934293270111084,309
PSI homo,Secretory cell,F2,-0.2514193654060364,309
PSI homo,Secretory cell,F3,1.07120680809021,309
PSI homo,Secretory cell,F4,-0.24629226326942444,309
PSI homo,Secretory cell,F5,2.4626033306121826,309
PSI homo,Secretory cell,F6,2.011882781982422,309
PSI homo,Secretory cell,F7,-0.23569579422473907,309
PSI homo,Lung cell,F1,-0.7543457746505737,261
PSI homo,Lung cell,F2,-0.7339166402816772,261
PSI homo,Lung cell,F3,0.5849422812461853,261
PSI homo,Lung cell,F4,0.30293941497802734,261
PSI homo,Lung cell,F5,0.33154234290122986,261
PSI homo,Lung cell,F6,0.25478821992874146,261
PSI homo,Lung cell,F7,0.5230100154876709,261
PSI homo,Fenestrated cell,F1,-0.7488769888877869,239
PSI homo,Fenestrated cell,F2,-0.5382071733474731,239
PSI homo,Fenestrated cell,F3,-0.16633857786655426,239
PSI homo,Fenestrated cell,F4,0.33082225918769836,239
PSI homo,Fenestrated cell,F5,-1.2311761379241943,239
PSI homo,Fenestrated cell,F6,0.12541022896766663,239
PSI homo,Fenestrated cell,F7,0.8445122241973877,239
PSI homo,Kidney cell,F1,-0.2801658511161804,217
PSI homo,Kidney cell,F2,-0.7117794156074524,217
PSI homo,Kidney cell,F3,0.06500259786844254,217
PSI homo,Kidney cell,F4,0.11806599050760269,217
PSI homo,Kidney cell,F5,-0.16486845910549164,217
PSI homo,Kidney cell,F6,-0.1336255818605423,217
PSI homo,Kidney cell,F7,1.155578851699829,217
PSI homo,Neuroepithelial cell,F1,0.003085429547354579,117
PSI homo,Neuroepithelial cell,F2,-0.908763587474823,117
PSI homo,Neuroepithelial cell,F3,0.012793327681720257,117
PSI homo,Neuroepithelial cell,F4,0.20649591088294983,117
PSI homo,Neuroepithelial cell,F5,-0.09251480549573898,117
PSI homo,Neuroepithelial cell,F6,-0.27096909284591675,117
PSI homo,Neuroepithelial cell,F7,1.4613639116287231,117
PSI hetero q25,Neuron,F1,1.2095898389816284,53205
PSI hetero q25,Neuron,F2,0.05300704389810562,53205
PSI hetero q25,Neuron,F3,0.05818190053105354,53205
PSI hetero q25,Neuron,F4,-0.044818926602602005,53205
PSI hetero q25,Neuron,F5,0.09554076939821243,53205
PSI hetero q25,Neuron,F6,0.0994296744465828,53205
PSI hetero q25,Neuron,F7,-0.9034709334373474,53205
PSI hetero q25,Immune cell,F1,-0.7015371918678284,26315
PSI hetero q25,Immune cell,F2,-0.13816078007221222,26315
PSI hetero q25,Immune cell,F3,-0.9741358160972595,26315
PSI hetero q25,Immune cell,F4,-0.6301540732383728,26315
PSI hetero q25,Immune cell,F5,-0.27277812361717224,26315
PSI hetero q25,Immune cell,F6,-0.24044495820999146,26315
PSI hetero q25,Immune cell,F7,0.8405168056488037,26315
PSI hetero q25,Glial cell,F1,-0.5393787622451782,15127
PSI hetero q25,Glial cell,F2,0.3008606433868408,15127
PSI hetero q25,Glial cell,F3,-0.1514093428850174,15127
PSI hetero q25,Glial cell,F4,-0.355965256690979,15127
PSI hetero q25,Glial cell,F5,-1.3938618898391724,15127
PSI hetero q25,Glial cell,F6,0.9963762164115906,15127
PSI hetero q25,Glial cell,F7,0.6286256909370422,15127
PSI hetero q25,Epithelial cell,F1,-0.8153666257858276,14590
PSI hetero q25,Epithelial cell,F2,-0.16759717464447021,14590
PSI hetero q25,Epithelial cell,F3,-0.19198790192604065,14590
PSI hetero q25,Epithelial cell,F4,0.5783296227455139,14590
PSI hetero q25,Epithelial cell,F5,1.4436118602752686,14590
PSI hetero q25,Epithelial cell,F6,-0.2335314005613327,14590
PSI hetero q25,Epithelial cell,F7,0.27918943762779236,14590
PSI hetero q25,Stem cell,F1,-0.9742864370346069,8661
PSI hetero q25,Stem cell,F2,-0.002039478160440922,8661
PSI hetero q25,Stem cell,F3,0.36829954385757446,8661
PSI hetero q25,Stem cell,F4,0.9115967154502869,8661
PSI hetero q25,Stem cell,F5,0.45247894525527954,8661
PSI hetero q25,Stem cell,F6,-0.017749369144439697,8661
PSI hetero q25,Stem cell,F7,-0.12223983556032181,8661
PSI hetero q25,Vascular cell,F1,-0.6837166547775269,7476
PSI hetero q25,Vascular cell,F2,-0.14226272702217102,7476
PSI hetero q25,Vascular cell,F3,0.993359386920929,7476
PSI hetero q25,Vascular cell,F4,0.014268320053815842,7476
PSI hetero q25,Vascular cell,F5,-0.5272735953330994,7476
PSI hetero q25,Vascular cell,F6,-0.5991231203079224,7476
PSI hetero q25,Vascular cell,F7,0.7926933169364929,7476
PSI hetero q25,Stromal cell,F1,-0.9483457207679749,5401
PSI hetero q25,Stromal cell,F2,-0.13186298310756683,5401
PSI hetero q25,Stromal cell,F3,2.034931182861328,5401
PSI hetero q25,Stromal cell,F4,0.8696929812431335,5401
PSI hetero q25,Stromal cell,F5,-0.2650986909866333,5401
PSI hetero q25,Stromal cell,F6,-0.39250385761260986,5401
PSI hetero q25,Stromal cell,F7,0.1441713273525238,5401
PSI hetero q25,Muscle cell,F1,-0.7029813528060913,4930
PSI hetero q25,Muscle cell,F2,0.01810137741267681,4930
PSI hetero q25,Muscle cell,F3,1.0398869514465332,4930
PSI hetero q25,Muscle cell,F4,0.04227704927325249,4930
PSI hetero q25,Muscle cell,F5,-0.25518617033958435,4930
PSI hetero q25,Muscle cell,F6,-0.6734058260917664,4930
PSI hetero q25,Muscle cell,F7,0.7097916007041931,4930
PSI hetero q25,Pancreatic cell,F1,-0.2994633913040161,2194
PSI hetero q25,Pancreatic cell,F2,0.18554730713367462,2194
PSI hetero q25,Pancreatic cell,F3,0.1663791537284851,2194
PSI hetero q25,Pancreatic cell,F4,0.3366366922855377,2194
PSI hetero q25,Pancreatic cell,F5,0.6035571098327637,2194
PSI hetero q25,Pancreatic cell,F6,0.07891345024108887,2194
PSI hetero q25,Pancreatic cell,F7,0.5123023986816406,2194
PSI hetero q25,Intestinal cell,F1,-0.7023632526397705,1450
PSI hetero q25,Intestinal cell,F2,0.10286329686641693,1450
PSI hetero q25,Intestinal cell,F3,-0.9307771921157837,1450
PSI hetero q25,Intestinal cell,F4,0.6240037083625793,1450
PSI hetero q25,Intestinal cell,F5,1.7020732164382935,1450
PSI hetero q25,Intestinal cell,F6,-0.13433735072612762,1450
PSI hetero q25,Intestinal cell,F7,0.33784377574920654,1450
PSI hetero q25,Liver cell,F1,-0.32712700963020325,723
PSI hetero q25,Liver cell,F2,0.17432402074337006,723
PSI hetero q25,Liver cell,F3,0.10224476456642151,723
PSI hetero q25,Liver cell,F4,-0.18290100991725922,723
PSI hetero q25,Liver cell,F5,0.6152713894844055,723
PSI hetero q25,Liver cell,F6,-0.44896557927131653,723
PSI hetero q25,Liver cell,F7,1.1788263320922852,723
PSI hetero q25,Cardiac cell,F1,-0.8769415020942688,579
PSI hetero q25,Cardiac cell,F2,-0.008350399322807789,579
PSI hetero q25,Cardiac cell,F3,1.3609222173690796,579
PSI hetero q25,Cardiac cell,F4,0.4162905514240265,579
PSI hetero q25,Cardiac cell,F5,-0.41144850850105286,579
PSI hetero q25,Cardiac cell,F6,-0.35392165184020996,579
PSI hetero q25,Cardiac cell,F7,0.40253251791000366,579
PSI hetero q25,Bladder cell,F1,-1.0527980327606201,521
PSI hetero q25,Bladder cell,F2,-0.22647975385189056,521
PSI hetero q25,Bladder cell,F3,2.1207334995269775,521
PSI hetero q25,Bladder cell,F4,1.0915855169296265,521
PSI hetero q25,Bladder cell,F5,0.21538898348808289,521
PSI hetero q25,Bladder cell,F6,-0.2703559696674347,521
PSI hetero q25,Bladder cell,F7,-0.10226466506719589,521
PSI hetero q25,Secretory cell,F1,-0.971614420413971,309
PSI hetero q25,Secretory cell,F2,-0.27956122159957886,309
PSI hetero q25,Secretory cell,F3,-1.4656587839126587,309
PSI hetero q25,Secretory cell,F4,2.0266098976135254,309
PSI hetero q25,Secretory cell,F5,2.0145184993743896,309
PSI hetero q25,Secretory cell,F6,1.1982877254486084,309
PSI hetero q25,Secretory cell,F7,-0.5733632445335388,309
PSI hetero q25,Lung cell,F1,-0.6943851113319397,261
PSI hetero q25,Lung cell,F2,0.0051969727501273155,261
PSI hetero q25,Lung cell,F3,0.19891208410263062,261
PSI hetero q25,Lung cell,F4,0.31808459758758545,261
PSI hetero q25,Lung cell,F5,0.8050411343574524,261
PSI hetero q25,Lung cell,F6,-0.13376349210739136,261
PSI hetero q25,Lung cell,F7,0.38634878396987915,261
PSI hetero q25,Fenestrated cell,F1,-0.8076378703117371,239
PSI hetero q25,Fenestrated cell,F2,-0.2968023121356964,239
PSI hetero q25,Fenestrated cell,F3,1.0151867866516113,239
PSI hetero q25,Fenestrated cell,F4,0.06656584143638611,239
PSI hetero q25,Fenestrated cell,F5,-0.7681897282600403,239
PSI hetero q25,Fenestrated cell,F6,-0.4105306565761566,239
PSI hetero q25,Fenestrated cell,F7,0.7239155769348145,239
PSI hetero q25,Kidney cell,F1,-0.2694222033023834,217
PSI hetero q25,Kidney cell,F2,0.03753126785159111,217
PSI hetero q25,Kidney cell,F3,0.22784611582756042,217
PSI hetero q25,Kidney cell,F4,-0.07923758029937744,217
PSI hetero q25,Kidney cell,F5,0.202715665102005,217
PSI hetero q25,Kidney cell,F6,-0.20479968190193176,217
PSI hetero q25,Kidney cell,F7,1.2693842649459839,217
PSI hetero q25,Neuroepithelial cell,F1,-0.011812740005552769,117
PSI hetero q25,Neuroepithelial cell,F2,0.018179576843976974,117
PSI hetero q25,Neuroepithelial cell,F3,0.20078594982624054,117
PSI hetero q25,Neuroepithelial cell,F4,-0.1916351318359375,117
PSI hetero q25,Neuroepithelial cell,F5,0.22499291598796844,117
PSI hetero q25,Neuroepithelial cell,F6,-0.4772343635559082,117
PSI hetero q25,Neuroepithelial cell,F7,1.748968482017517,117
